signal_date,execution_date,ticker,sector,action,weight_before,weight_after,weight_change,estimated_dollars_traded,estimated_execution_cost,factor_score,portfolio_before_trade
2025-12-02,2025-12-03,COHR,Information Technology,SELL,0.00851832567840611,0.00823369905071394,-0.0002846266276921687,30.79963517637512,0.024648718982951744,-0.33473224273104746,108210.65979001005
2025-12-02,2025-12-03,COIN,Financials,BUY,0.0,0.009199083721160932,0.009199083721160932,995.4389189303652,0.7972125846928372,0.576707001827052,108210.65979001005
2025-12-02,2025-12-03,COO,Health Care,SELL,0.019201791026594937,0.010292233774645825,-0.008909557251949113,964.1090686702822,0.7744975934378626,-0.31453063977401263,108210.65979001005
2025-12-02,2025-12-03,CPAY,Financials,SELL,0.011808042923448251,0.006329156380301098,-0.005478886543147154,592.8739277485608,0.47589684223319073,0.029409420342035832,108210.65979001005
2025-12-02,2025-12-03,CPRT,Industrials,BUY,0.0,0.02476141129440137,0.02476141129440137,2679.4486534989787,2.153620600078233,0.49787799804769367,108210.65979001005
2025-12-02,2025-12-03,CPT,Real Estate,SELL,0.02460166343050766,0.013186586132577088,-0.011415077297930572,1235.2330459630323,0.993167292439997,-0.06130683601979469,108210.65979001005
2025-12-02,2025-12-03,CRH,Materials,SELL,0.011203500217032394,0.006005119166659342,-0.005198381050373051,562.5202433007534,0.4509385723106511,-0.4035176679142834,108210.65979001005
2025-12-02,2025-12-03,CTVA,Materials,SELL,0.027050987706644943,0.014499433356307677,-0.012551554350337266,1358.2119776401664,1.091382572935326,0.1375190051441726,108210.65979001005
2025-12-02,2025-12-03,DDOG,Information Technology,SELL,0.008091501503864893,0.007821136543312915,-0.0002703649605519786,29.256370765429644,0.023412527063784144,0.18926157216410355,108210.65979001005
2025-12-02,2025-12-03,DE,Industrials,SELL,0.022634900196035552,0.012132393481457757,-0.010502506714577794,1136.4831810334738,0.9112577223972059,0.252838088923796,108210.65979001005
2025-12-02,2025-12-03,DECK,Consumer Discretionary,SELL,0.004851311978469971,0.004689212920457329,-0.00016209905801264218,17.540846018887127,0.01403908080997229,0.00770937626794088,108210.65979001005
2025-12-02,2025-12-03,DELL,Information Technology,SELL,0.009215488939619817,0.008907567683912525,-0.00030792125570729134,33.32036224345439,0.02666506156519805,0.0692535476828367,108210.65979001005
2025-12-02,2025-12-03,DLTR,Consumer Staples,SELL,0.00801376494338745,0.007745997429316434,-0.0002677675140710153,28.975299367955362,0.023192590961483895,-0.4071342878416714,108210.65979001005
2025-12-02,2025-12-03,DOW,Materials,SELL,0.016145941619844718,0.008654286750286226,-0.0074916548695584916,810.676916353966,0.6506069598062392,-0.03494079614751776,108210.65979001005
2025-12-02,2025-12-03,DVA,Health Care,BUY,0.004633120818074835,0.027244781856020302,0.022611661037945468,2446.8227598641424,1.9735306410883193,0.39652483545872197,108210.65979001005
2025-12-02,2025-12-03,DXCM,Health Care,SELL,0.007147174375082127,0.006908362639453799,-0.00023881173562832758,25.841975477938778,0.020683363719114056,0.1262378535286673,108210.65979001005
2025-12-02,2025-12-03,EA,Communication Services,SELL,0.011717889810515246,0.006280833965348585,-0.00543705584516666,588.3474003206151,0.47171923019096096,-0.42515783021776005,108210.65979001005
2025-12-02,2025-12-03,EL,Consumer Staples,SELL,0.008240202502294182,0.007964868928740628,-0.0002753335735535545,29.79402765657139,0.023848531232399106,-0.3639298335061582,108210.65979001005
2025-12-02,2025-12-03,EQIX,Real Estate,SELL,0.005728803617450462,0.005537384538642626,-0.00019141907880783522,20.71358481419178,0.016577757623782052,0.2678750961474667,108210.65979001005
2025-12-02,2025-12-03,ESS,Real Estate,SELL,0.024134812668036763,0.012936352329981948,-0.011198460338054815,1211.7927818131704,0.9754673321647155,-0.006200978893538113,108210.65979001005
2025-12-02,2025-12-03,FANG,Energy,SELL,0.00676841264283329,0.006542256642453747,-0.00022615600037954268,24.472490016540075,0.019589684598769218,-0.41653041231549975,108210.65979001005
2025-12-02,2025-12-03,FDS,Financials,SELL,0.01961702176445975,0.010514799045698103,-0.009102222718761648,984.9575259528169,0.7909465464362057,0.265603685917196,108210.65979001005
2025-12-02,2025-12-03,FISV,Financials,BUY,0.0,0.02476141129440137,0.02476141129440137,2679.4486534989787,2.151895236874209,0.5028761496435674,108210.65979001005
2025-12-02,2025-12-03,FLEX,Information Technology,SELL,0.008250372263845923,0.007974698883498853,-0.0002756733803470704,29.830798373898876,0.023878959994181333,0.3008954025439198,108210.65979001005
2025-12-02,2025-12-03,GDDY,Information Technology,SELL,0.007989605028874339,0.007722644780838083,-0.0002669602480362557,28.887944577707962,0.023127835792055143,0.29005252707396917,108210.65979001005
2025-12-02,2025-12-03,GEV,Industrials,SELL,0.006242071815184887,0.00603350267640774,-0.0002085691387771465,22.56940411890919,0.01805938535291662,-0.011229347652408088,108210.65979001005
2025-12-02,2025-12-03,GNRC,Industrials,SELL,0.01027117171985677,0.005505387509627693,-0.0047657842102290775,515.7086538057005,0.4139110004288914,0.2472341322385699,108210.65979001005
2025-12-02,2025-12-03,GS,Financials,SELL,0.006894457768444386,0.006664090165879842,-0.00023036760256454382,24.928230267752095,0.019947266161016757,-0.32862345651305164,108210.65979001005
2025-12-02,2025-12-03,HAS,Consumer Discretionary,SELL,0.012794679669383241,0.00685799746735148,-0.0059366822020317615,642.4122980454666,0.5159669255325394,-0.3273146972074723,108210.65979001005
2025-12-02,2025-12-03,HPE,Information Technology,SELL,0.004604711328970765,0.004450852048809254,-0.00015385928016151042,16.649214221093047,0.013323442239576995,0.2480784417457934,108210.65979001005
2025-12-02,2025-12-03,IBKR,Financials,SELL,0.007006059470369877,0.006771962870199116,-0.0002340966001707608,25.331747559076202,0.020276666577543644,0.11930770456754766,108210.65979001005
2025-12-02,2025-12-03,IFF,Materials,SELL,0.03629867240370612,0.01945622788888762,-0.016842444514818502,1822.5320334251458,1.4673121730277987,-0.098848752106264,108210.65979001005
2025-12-02,2025-12-03,INVH,Real Estate,SELL,0.02250207713557221,0.012061199810666359,-0.01044087732490585,1129.8142241146172,0.9088420421749605,0.2043852755391447,108210.65979001005
2025-12-02,2025-12-03,IQV,Health Care,SELL,0.008829506222595953,0.008534481980132997,-0.0002950242424629556,31.924767930964325,0.025555352146038438,-0.4443421081711778,108210.65979001005
2025-12-02,2025-12-03,IRM,Real Estate,BUY,0.0,0.0171594697829135,0.0171594697829135,1856.8375468558104,1.493366889052555,0.584709015760243,108210.65979001005
2025-12-02,2025-12-03,J,Industrials,BUY,0.0,0.014632629167273023,0.014632629167273023,1583.406456653159,1.274022439284677,0.460562166781193,108210.65979001005
2025-12-02,2025-12-03,JBL,Information Technology,SELL,0.009874267591254694,0.00954433426966857,-0.0003299333215861233,35.70230241554397,0.02858311991892844,-0.011619593281544107,108210.65979001005
2025-12-02,2025-12-03,JKHY,Financials,SELL,0.029986065131652462,0.01607264613437736,-0.013913418997275103,1505.580249629999,1.211735294923025,-0.3828616072741671,108210.65979001005
2025-12-02,2025-12-03,KDP,Consumer Staples,SELL,0.011471173399550056,0.006148593021044047,-0.005322580378506009,575.9599345434966,0.4617898348225686,-0.16643415800208744,108210.65979001005
2025-12-02,2025-12-03,KKR,Financials,SELL,0.0067169364140376355,0.006492500411925541,-0.0002244360021120941,24.286367869181788,0.01943663328731846,0.13908091286761476,108210.65979001005
2025-12-02,2025-12-03,KVUE,Consumer Staples,SELL,0.007180364740629795,0.0069404440004653244,-0.00023992074016447075,25.961981590504944,0.020777118774759566,0.03773948613714066,108210.65979001005
2025-12-02,2025-12-03,LULU,Consumer Discretionary,SELL,0.00824874048522953,0.00797312162823156,-0.00027561885699796916,29.82489836631867,0.02387032557650552,-0.16102268799538,108210.65979001005
2025-12-02,2025-12-03,LVS,Consumer Discretionary,SELL,0.014320156912499474,0.007675659131427963,-0.006644497781071511,719.005488863006,0.5767556212906757,-0.5827477700284152,108210.65979001005
2025-12-02,2025-12-03,LYB,Materials,SELL,0.00858142397558138,0.008294689016250327,-0.0002867349593310541,31.027779134075065,0.024839256592321227,-0.022153203501336448,108210.65979001005
2025-12-02,2025-12-03,LYV,Communication Services,BUY,0.0,0.014340490455044427,0.014340490455044427,1551.7939338526987,1.2455643568057515,0.5339934293546424,108210.65979001005
2025-12-02,2025-12-03,MGM,Consumer Discretionary,SELL,0.007974777220119864,0.007708312420292704,-0.00026646479982716034,28.834331800109975,0.023086065091472416,-0.1716541766580571,108210.65979001005
2025-12-02,2025-12-03,MOS,Materials,BUY,0.0,0.01800634774326564,0.01800634774326564,1948.4787697071333,1.5682731261494347,0.4919281322685839,108210.65979001005
2025-12-02,2025-12-03,MRVL,Information Technology,SELL,0.008653621919244984,0.008364474577715,-0.00028914734152998486,31.288824603487036,0.02503769011556831,-0.3339514299255784,108210.65979001005
2025-12-02,2025-12-03,NCLH,Consumer Discretionary,BUY,0.0056491306703295024,0.01345924646340366,0.007810115793074158,845.1377830049322,0.6781011679471399,0.4234187896041317,108210.65979001005
2025-12-02,2025-12-03,NKE,Consumer Discretionary,SELL,0.007379475153809584,0.0071329014483111595,-0.00024657370549842437,26.68190335885213,0.02135245284345245,0.03143784913358678,108210.65979001005
2025-12-02,2025-12-03,NTRS,Financials,SELL,0.006717841293338186,0.006493375056089105,-0.00022446623724908105,24.289639633303988,0.01944830538393122,-0.1655235505028328,108210.65979001005
2025-12-02,2025-12-03,NWS,Communication Services,SELL,0.007076604406701555,0.006840150657005536,-0.000236453749696019,25.5868162644281,0.020509035422618463,0.32932523442653566,108210.65979001005
2025-12-02,2025-12-03,ON,Information Technology,SELL,0.004934101504822602,0.004769236163319096,-0.00016486534150350618,17.84018738059973,0.014277670929864162,-0.09641212193010096,108210.65979001005
2025-12-02,2025-12-03,ORCL,Information Technology,BUY,0.003943985215444059,0.01749826267895492,0.013554277463510862,1466.7173073033741,1.1745640781311375,0.5663623793103418,108210.65979001005
2025-12-02,2025-12-03,PAYX,Industrials,SELL,0.0124970464540804,0.006698464920270138,-0.005798581533810261,627.4683336197768,0.503247488624903,0.2667644145577766,108210.65979001005
2025-12-02,2025-12-03,PLTR,Information Technology,SELL,0.006660874113952722,0.006438311346560249,-0.00022256276739247328,24.083663904230068,0.01926867791869642,0.2568642854281255,108210.65979001005
2025-12-02,2025-12-03,PM,Consumer Staples,SELL,0.029779769410235673,0.01596207083499044,-0.013817698575245233,1495.2222796067686,1.1992171532612321,0.06096154733135675,108210.65979001005
2025-12-02,2025-12-03,RCL,Consumer Discretionary,SELL,0.007065430313580048,0.006829349928857707,-0.00023608038472234128,25.546414194283958,0.020445055382215714,0.3216793425403947,108210.65979001005
2025-12-02,2025-12-03,RVTY,Health Care,SELL,0.005573160130580708,0.005386941637247351,-0.00018621849333335695,20.15082602870414,0.016131083222714525,-0.24503805973977508,108210.65979001005
2025-12-02,2025-12-03,SBAC,Real Estate,SELL,0.04027822294338261,0.02158928226988989,-0.01868894067349272,2022.342601055002,1.6284109286393549,0.3450671712681539,108210.65979001005
2025-12-02,2025-12-03,SBUX,Consumer Discretionary,SELL,0.01996034818461505,0.010698823326160093,-0.009261524858454958,1002.1957155949905,0.8033788813422781,0.09426178200526236,108210.65979001005
2025-12-02,2025-12-03,SMCI,Information Technology,BUY,0.004373917339565457,0.012476394338403968,0.008102476998838511,876.7743819776957,0.7026006933334911,0.7039170088129809,108210.65979001005
2025-12-02,2025-12-03,STX,Information Technology,SELL,0.008320833496153852,0.008042805763121524,-0.0002780277330323277,30.08556443134895,0.024076225862027973,-0.1602299649372201,108210.65979001005
2025-12-02,2025-12-03,STZ,Consumer Staples,SELL,0.024313148195482987,0.013031940857961402,-0.011281207337521585,1220.7468892211132,0.9803146033938677,-0.14788956597003872,108210.65979001005
2025-12-02,2025-12-03,SYK,Health Care,SELL,0.019726203332746158,0.010573320785838374,-0.009152882546907784,990.4394593813589,0.7941868551445656,0.09591681387950891,108210.65979001005
2025-12-02,2025-12-03,TECH,Health Care,SELL,0.005377097602377561,0.005197430234033558,-0.0001796673683440034,19.441924471239375,0.015565068470631454,-0.24296665986856283,108210.65979001005
2025-12-02,2025-12-03,TGT,Consumer Staples,SELL,0.01476322456924321,0.007913145097964893,-0.006850079471278317,741.2516192010298,0.594161565345859,0.04906132227044783,108210.65979001005
2025-12-02,2025-12-03,TMO,Health Care,SELL,0.0062220032199779745,0.006014104642152817,-0.00020789857782515728,22.49684227586502,0.018002643263810413,-0.38799974171450435,108210.65979001005
2025-12-02,2025-12-03,TPL,Energy,BUY,0.0,0.012873883073391382,0.012873883073391382,1393.0913814311239,1.1213770681273971,0.5720935431015117,108210.65979001005
2025-12-02,2025-12-03,TPR,Consumer Discretionary,SELL,0.006166621418506566,0.005960573337596347,-0.00020604808091021897,22.296598783760167,0.01784532795728769,-0.14999959061441848,108210.65979001005
2025-12-02,2025-12-03,TTD,Communication Services,BUY,0.0,0.01681927826063939,0.01681927826063939,1820.0251977755609,1.4608415780610349,0.6763393634768207,108210.65979001005
2025-12-02,2025-12-03,TYL,Information Technology,SELL,0.01098506084236689,0.005888034822468169,-0.00509702601989872,551.5525485800894,0.4426379152852052,0.35716511692885433,108210.65979001005
2025-12-02,2025-12-03,UNH,Health Care,SELL,0.006120822816323927,0.005916305024602497,-0.00020451779172142928,22.131005180971716,0.017707918383930616,0.11688173386160824,108210.65979001005
2025-12-02,2025-12-03,VEEV,Health Care,BUY,0.0,0.015829163689450115,0.015829163689450115,1712.8842467594666,1.3756317224184875,0.5856274890445778,108210.65979001005
2025-12-02,2025-12-03,VRT,Industrials,SELL,0.009007282332715555,0.008706317977533518,-0.00030096435518203735,32.56755144752319,0.026061874088500775,-0.14894623595835116,108210.65979001005
2025-12-02,2025-12-03,VST,Utilities,BUY,0.0,0.015378158982431655,0.015378158982431655,1664.0807298445989,1.334976746739067,0.4701293577779835,108210.65979001005
2025-12-02,2025-12-03,WAT,Health Care,SELL,0.005742902826494068,0.005551012644505313,-0.0001918901819887549,20.76456320022827,0.016620813013975465,-0.24939759990578658,108210.65979001005
2025-12-02,2025-12-03,WDAY,Information Technology,BUY,0.0,0.016279239007866247,0.016279239007866247,1761.587193920475,1.413302942512237,0.4872410507419948,108210.65979001005
2025-12-02,2025-12-03,WYNN,Consumer Discretionary,SELL,0.009583419169856625,0.009263204096724183,-0.0003202150731324415,34.65068433836782,0.027741067594655243,-0.2934633010664785,108210.65979001005
2025-12-02,2025-12-03,XYZ,Financials,BUY,0.005090721240614658,0.014368540741689717,0.00927781950107506,1003.958969623954,0.8050683034946295,0.5105711595621018,108210.65979001005
2025-12-31,2026-01-02,ABNB,Consumer Discretionary,SELL,0.01610191430576322,0.006873824995892177,-0.009228089309871042,1014.5081931707128,0.8136636380480113,-0.3796445488673195,109936.97168551678
2025-12-31,2026-01-02,AMCR,Materials,SELL,0.018748157636412056,0.008003492761228402,-0.010744664875183654,1181.235918153432,0.950181982626137,-0.06627340535604202,109936.97168551678
2025-12-31,2026-01-02,AMD,Information Technology,SELL,0.008067742150033648,0.007176998437991508,-0.0008907437120421399,97.92566624982885,0.07835989519449348,0.05923378818098514,109936.97168551678
2025-12-31,2026-01-02,ANET,Information Technology,SELL,0.008587559731759543,0.007639423972014273,-0.0009481357597452703,104.23517417314171,0.08344661540779898,0.027498370656144785,109936.97168551678
2025-12-31,2026-01-02,APO,Financials,SELL,0.00878447890666469,0.007814601683996418,-0.0009698772226682719,106.62536476690946,0.08538131221190205,-0.10875514927026485,109936.97168551678
2025-12-31,2026-01-02,AXON,Industrials,SELL,0.015085263594289008,0.006439821998489456,-0.008645441595799552,950.4536679262044,0.7623934443683609,0.34421708504418946,109936.97168551678
2025-12-31,2026-01-02,CARR,Industrials,BUY,0.022384645416931036,0.042591068284502695,0.02020642286757166,2221.4329386578042,1.7848414269133732,0.40771911373610004,109936.97168551678
2025-12-31,2026-01-02,CCL,Consumer Discretionary,SELL,0.005188416790845838,0.004615573788931044,-0.0005728430019147938,62.97662488175312,0.050412106404358004,-0.20219911850150468,109936.97168551678
2025-12-31,2026-01-02,CHTR,Communication Services,SELL,0.022933853340421053,0.00979034488384326,-0.013143508456577793,1444.957517039143,1.1603775595403747,0.18697981014970624,109936.97168551678
2025-12-31,2026-01-02,CME,Financials,SELL,0.01377738901815604,0.00588149702034093,-0.00789589199781511,868.0504549956983,0.6962603769821288,-0.08928934387435718,109936.97168551678
2025-12-31,2026-01-02,CNC,Health Care,SELL,0.006197006662954691,0.00551280721584084,-0.0006841994471138511,75.21881524460169,0.06024073976621459,-0.32840766380788367,109936.97168551678
2025-12-31,2026-01-02,COHR,Information Technology,SELL,0.009265038106796354,0.008242103277945232,-0.0010229348288511228,112.45835731553484,0.09003296646112412,-0.2159284639249091,109936.97168551678
2025-12-31,2026-01-02,COIN,Financials,BUY,0.007787283857419126,0.02260105340676124,0.014813769549342113,1628.5809635017945,1.3051389493846584,0.6411912503186075,109936.97168551678
2025-12-31,2026-01-02,COO,Health Care,SELL,0.011028546053501601,0.004708029995152434,-0.006320516058349167,694.8583949445864,0.557606713292707,-0.26280451117148573,109936.97168551678
2025-12-31,2026-01-02,CPAY,Financials,SELL,0.006330012801636222,0.005631128405562632,-0.00069888439607359,76.83323406259176,0.06154498886023816,0.10886013829833861,109936.97168551678
2025-12-31,2026-01-02,CPRT,Industrials,SELL,0.024511103397778677,0.010463664879414018,-0.014047438518364659,1544.3328506474934,1.2406009269916416,0.04070624779157988,109936.97168551678
2025-12-31,2026-01-02,CPT,Real Estate,SELL,0.013534701719903801,0.005777895051951699,-0.007756806667952102,852.7598350246781,0.6854183290273383,-0.4313484369967075,109936.97168551678
2025-12-31,2026-01-02,CRH,Materials,SELL,0.0062606662914963945,0.005569438308668345,-0.0006912279828280498,75.99151117640419,0.06081695609472496,-0.11662463615883932,109936.97168551678
2025-12-31,2026-01-02,CTVA,Materials,SELL,0.014525025061454835,0.006200659029569719,-0.008324366031885116,915.1555927472316,0.7348264606961706,-0.24414525258977102,109936.97168551678
2025-12-31,2026-01-02,DDOG,Information Technology,BUY,0.0067637097351685715,0.0359225706071743,0.029158860872005726,3205.6368620676167,2.576931174002612,0.545873021136269,109936.97168551678
2025-12-31,2026-01-02,DE,Industrials,SELL,0.011850265665176036,0.005058817901427708,-0.006791447763748328,746.6312005068662,0.5985206056162132,0.055550594840369207,109936.97168551678
2025-12-31,2026-01-02,DECK,Consumer Discretionary,SELL,0.005210818056475853,0.004635501774412705,-0.0005753162820631482,63.24852981139311,0.05064228940379608,-0.3479671914993312,109936.97168551678
2025-12-31,2026-01-02,DELL,Information Technology,BUY,0.008310408944278888,0.02209242858987496,0.013782019645596071,1515.1535035471313,1.2155667179544631,0.5016425293865915,109936.97168551678
2025-12-31,2026-01-02,DLTR,Consumer Staples,SELL,0.008587973842984296,0.007639792362024505,-0.0009481814809597904,104.24020062500784,0.08347019161901051,-0.2999269415263864,109936.97168551678
2025-12-31,2026-01-02,DOW,Materials,SELL,0.008361610277857808,0.007438421157650526,-0.0009231891202072821,101.49261616860512,0.08129089796634402,0.17344004694623166,109936.97168551678
2025-12-31,2026-01-02,DVA,Health Care,SELL,0.025556345961862594,0.010909873592697187,-0.014646472369165407,1610.1888181416411,1.2986395977029974,0.36619082206581277,109936.97168551678
2025-12-31,2026-01-02,DXCM,Health Care,SELL,0.007028678887874975,0.006252656128730168,-0.0007760227591448073,85.31359209941928,0.06831874456077974,0.12663113280744712,109936.97168551678
2025-12-31,2026-01-02,EA,Communication Services,SELL,0.006223989965735002,0.005536811344667061,-0.0006871786210679402,75.54633660723862,0.060488248506054124,-0.34195131679615937,109936.97168551678
2025-12-31,2026-01-02,EL,Consumer Staples,SELL,0.008254118667346152,0.007342797486691219,-0.0009113211806549325,100.18789083407303,0.08023066253681409,-0.14718363844055568,109936.97168551678
2025-12-31,2026-01-02,EQIX,Real Estate,SELL,0.0057270724138433725,0.005094757492744946,-0.0006323149210984268,69.51478757712752,0.05565410452065232,-0.19264565494506486,109936.97168551678
2025-12-31,2026-01-02,ESS,Real Estate,SELL,0.012788636731095888,0.005459403717862788,-0.0073292330132331,805.7536822523621,0.6476831680818899,-0.18637555251949064,109936.97168551678
2025-12-31,2026-01-02,FANG,Energy,SELL,0.006202444530991344,0.005517644699448928,-0.0006847998315424163,75.28481969052528,0.0602884166157475,0.09574812341377252,109936.97168551678
2025-12-31,2026-01-02,FDS,Financials,SELL,0.010732258600839742,0.004581546394544316,-0.006150712206295426,676.1906736692627,0.5427095635816124,0.06206068184314998,109936.97168551678
2025-12-31,2026-01-02,FISV,Financials,SELL,0.025438189661224516,0.010859433271296551,-0.014578756389927965,1602.7443284495575,1.2856951444469562,0.38062344463145825,109936.97168551678
2025-12-31,2026-01-02,FLEX,Information Technology,SELL,0.008381833888415211,0.007456411918718717,-0.0009254219696964942,101.73808887967864,0.08146456752301919,0.2280550925742354,109936.97168551678
2025-12-31,2026-01-02,GDDY,Information Technology,SELL,0.007335417550728722,0.006525528372690488,-0.0008098891780382337,89.03676363439575,0.07132527514621718,0.3639028252977151,109936.97168551678
2025-12-31,2026-01-02,GEV,Industrials,SELL,0.006586487819162078,0.0058592865154694085,-0.0007272013036926693,79.94630913373187,0.06397928881487007,-0.032587451956500764,109936.97168551678
2025-12-31,2026-01-02,GNRC,Industrials,BUY,0.004823445498930926,0.01950845577658103,0.014685010277650103,1614.4255590955422,1.2995377474955245,0.6384357944906695,109936.97168551678
2025-12-31,2026-01-02,GS,Financials,SELL,0.007129289339391146,0.006342158376068869,-0.0007871309633222766,86.53479442755467,0.06925642509727137,-0.23226820901533446,109936.97168551678
2025-12-31,2026-01-02,HAS,Consumer Discretionary,SELL,0.0067685163778980805,0.006021217655238506,-0.0007472987226595741,82.15575851364845,0.06582673089020266,-0.2715409168638846,109936.97168551678
2025-12-31,2026-01-02,HPE,Information Technology,SELL,0.004887269640749792,0.004347675709685179,-0.0005395939310646131,59.32132272112706,0.04748456767281488,0.09089991221551343,109936.97168551678
2025-12-31,2026-01-02,IBKR,Financials,SELL,0.00683375232737751,0.006079251030476311,-0.0007545012969011992,82.94758771411283,0.0664371483361995,0.16799849505007,109936.97168551678
2025-12-31,2026-01-02,IFF,Materials,SELL,0.018922993992219063,0.00807812950875517,-0.010844864483463893,1192.2515596518365,0.9589437598854743,-0.18575335114432207,109936.97168551678
2025-12-31,2026-01-02,INVH,Real Estate,SELL,0.011911635118062966,0.005085016207494174,-0.006826618910568792,750.4978098790147,0.603042495946108,-0.18074494034544272,109936.97168551678
2025-12-31,2026-01-02,IQV,Health Care,SELL,0.008347167199277795,0.00742557271127224,-0.0009215944880055548,101.317307133395,0.08114304396135497,-0.24690407863982022,109936.97168551678
2025-12-31,2026-01-02,IRM,Real Estate,SELL,0.017071049748610886,0.0072875439677455404,-0.009783505780865346,1075.5689980160832,0.8645522981255651,0.21752749948655534,109936.97168551678
2025-12-31,2026-01-02,J,Industrials,BUY,0.014143243772047037,0.03907285600538788,0.024929612233340843,2740.686074227705,2.21104546344674,0.45719602617466915,109936.97168551678
2025-12-31,2026-01-02,JBL,Information Technology,SELL,0.010225036607614882,0.004365015915665331,-0.005860020691949551,644.2329288874002,0.5167867513058849,-0.12491417690707751,109936.97168551678
2025-12-31,2026-01-02,JKHY,Financials,SELL,0.016657795609648644,0.007111127886023019,-0.009546667723625625,1049.5317392232673,0.8438967395255119,-0.22762853333285507,109936.97168551678
2025-12-31,2026-01-02,KDP,Consumer Staples,SELL,0.0060277084894509066,0.005362200924242092,-0.0006655075652088147,73.16388635285868,0.058578026797278526,0.11188219959832019,109936.97168551678
2025-12-31,2026-01-02,KKR,Financials,SELL,0.006692823243637494,0.005953881652642955,-0.0007389415909945397,81.23700076641742,0.06503743122162961,0.2220245635911999,109936.97168551678
2025-12-31,2026-01-02,KVUE,Consumer Staples,SELL,0.006957077074616526,0.006188959732346069,-0.0007681173422704572,84.44449450834166,0.06760524760881119,-0.16289633902573253,109936.97168551678
2025-12-31,2026-01-02,LEN,Consumer Discretionary,BUY,0.0,0.02344250535902351,0.02344250535902351,2577.198047892543,2.0704568009548203,0.6690958721516236,109936.97168551678
2025-12-31,2026-01-02,LULU,Consumer Discretionary,SELL,0.008984730219736274,0.00799274363925394,-0.0009919865804823343,109.056000610899,0.08729450634412136,-0.16724388841341228,109936.97168551678
2025-12-31,2026-01-02,LVS,Consumer Discretionary,SELL,0.0071709444499991155,0.006379214426969865,-0.0007917300230292504,87.04040112434025,0.06970030881892106,-0.11493230855927362,109936.97168551678
2025-12-31,2026-01-02,LYB,Materials,BUY,0.007419879470890535,0.022275345829316482,0.014855466358425946,1633.1649844214203,1.3129681191246045,0.4310980025631013,109936.97168551678
2025-12-31,2026-01-02,LYV,Communication Services,SELL,0.015585775364654067,0.006653487917494016,-0.00893228744716005,981.9886321653314,0.7879307248513194,0.04440989223991512,109936.97168551678
2025-12-31,2026-01-02,MGM,Consumer Discretionary,SELL,0.0078471123898202,0.006980727980287335,-0.0008663844095328655,95.2476782995878,0.07631971590990198,-0.04652739561896063,109936.97168551678
2025-12-31,2026-01-02,MOS,Materials,BUY,0.017693964340801616,0.025294267791102384,0.007600303450300768,835.554345217051,0.671181649387003,0.4177587962332242,109936.97168551678
2025-12-31,2026-01-02,MPC,Energy,BUY,0.0,0.033035177458775766,0.033035177458775766,3631.7873689114535,2.921637956406158,0.6213438317755449,109936.97168551678
2025-12-31,2026-01-02,MRVL,Information Technology,BUY,0.007135120761922542,0.016601298207473886,0.009466177445551343,1040.6828818016556,0.8338024446549234,0.4378974429620596,109936.97168551678
2025-12-31,2026-01-02,NCLH,Consumer Discretionary,SELL,0.016110151724801274,0.006877341508016773,-0.009232810216784501,1015.0271953803878,0.814611135490626,-0.016773795858630283,109936.97168551678
2025-12-31,2026-01-02,NKE,Consumer Discretionary,SELL,0.006901055972859232,0.006139123811424254,-0.0007619321614349781,83.7645144579618,0.06704152061043316,0.2993562657748661,109936.97168551678
2025-12-31,2026-01-02,NOW,Information Technology,BUY,0.0,0.016237426108259897,0.016237426108259897,1785.0934543094393,1.4309424570465072,0.6177679652924226,109936.97168551678
2025-12-31,2026-01-02,NTRS,Financials,SELL,0.006740882060902834,0.005996634389410034,-0.0007442476714927997,81.82033518791572,0.0655522116206541,-0.1658039464231092,109936.97168551678
2025-12-31,2026-01-02,NWS,Communication Services,SELL,0.006842616718023578,0.006087136721000061,-0.0007554799970235174,83.05518304174873,0.06665533142753886,0.05425874807995533,109936.97168551678
2025-12-31,2026-01-02,ON,Information Technology,SELL,0.005025932728576519,0.00447102927580471,-0.0005549034527718086,61.004405175569815,0.04883568718507972,0.15240290173444784,109936.97168551678
2025-12-31,2026-01-02,ORCL,Information Technology,SELL,0.01696941842370023,0.015095857955749484,-0.0018735604679507474,205.9735641162049,0.16483411411638535,0.5643413948107999,109936.97168551678
2025-12-31,2026-01-02,PAYX,Industrials,SELL,0.006669817363010025,0.005933415806529209,-0.0007364015564808157,80.95775706400191,0.06482075221393743,0.2684951565857195,109936.97168551678
2025-12-31,2026-01-02,PLTR,Information Technology,SELL,0.006749634764105402,0.006004420723683592,-0.0007452140404218101,81.92657486150209,0.06555511232643964,0.1272005552036438,109936.97168551678
2025-12-31,2026-01-02,PM,Consumer Staples,SELL,0.01637112821871421,0.006988751040643396,-0.009382377178070812,1031.4701341684097,0.8268233086527721,-0.23326533572121141,109936.97168551678
2025-12-31,2026-01-02,PSKY,Communication Services,BUY,0.0,0.011630565639807036,0.011630565639807036,1278.6291654300105,1.0282886870370869,0.591842467584205,109936.97168551678
2025-12-31,2026-01-02,RCL,Consumer Discretionary,SELL,0.007128281170750659,0.006341261517366217,-0.000787019653384442,86.52255735007063,0.06926701308995394,0.19682650150063843,109936.97168551678
